InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",Requests-Tier1,,3305159,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",EU-DataTransfer-Out-Bytes,,3510878,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000034","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APN1-Requests-Tier1,,3305165,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APS1-DataTransfer-Out-Bytes,,3510887,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000036","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000233099000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,3510874,$0.070 per GB - next 100 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00006380","0,0783699060",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000221695000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",SAE1-Requests-Tier1,,3305192,"$0.50 per 1,000,000 Amazon SNS API Requests per month thereafter",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000005000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000235005000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",CW:Requests,,3746803,"$0.01 per 1,000 requests",01/01/2015 00:00:00,31/01/2015 23:59:00,"86,00000000","0,0000100000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000220498000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS1-AWS-Out-Bytes,,3510825,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00001012","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS2-Requests-Tier1,,3305164,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000221695000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",SAE1-DataTransfer-Out-Bytes,,3510847,$0.230 per GB - next 40 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000034","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000220498000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",Requests-Tier1,,3309725,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",01/01/2015 00:00:00,31/01/2015 23:59:00,"144,00000000","0,0000050000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225403000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,3309730,$0.0295 per GB - next 49 TB / month of storage used,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,01655555","0,0291141037",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APS2-DataTransfer-Out-Bytes,,3510842,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000036","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225390000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSSupportBusiness,AWS Support (Business),"Amazon Web Services, Inc.",Dollar,,1016274,5% of monthly AWS usage,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00221259","0,0501674372",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS1-Requests-Tier1,,3305163,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-DataTransfer-Out-Bytes,,3510902,$0.090 per GB - up to 10 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000034","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APN1-DataTransfer-Out-Bytes,,3510894,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000036","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW1-Requests-Tier1,,3305160,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW1-DataTransfer-Out-Bytes,,3510858,$0.090 per GB - up to 10 TB / month data transfer out,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000034","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000220498000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",Requests-Tier2,,3309724,"$0.004 per 10,000 GET and all other requests",01/01/2015 00:00:00,31/01/2015 23:59:00,"360,00000000","0,0000004000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",EU-Requests-Tier1,,3305162,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000225696000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",USW2-Requests-Tier1,,3305161,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"2,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,101504775060,LinkedLineItem,400000000237253000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,Grupo WRR,"Av. Engenheiro Luis Carlos Berrini, 550, Sao Paulo, Sao Paulo, 04571000, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",CW:Requests,,3746803,AWS Reseller Program Discount:0043569825,16/01/2015 15:51:00,20/01/2015 11:03:00,"0,00000000",,USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000222728000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m2.2xlarge,RunInstances:0002,384633,High Memory Double Extra Large Instance (m2.2xlarge) Windows instance-hours used this month,01/01/2015 00:00:00,27/01/2015 17:27:00,"966,00000000","0,2300000000",USD,"222,18","0,00",0,None,"222,18"
48814732,331710882920,194109211946,LinkedLineItem,400000000232069000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.medium,RunInstances,3746354,$0.070 per On Demand Linux m3.medium Instance Hour,06/01/2015 08:00:00,31/01/2015 23:59:00,"454,00000000","0,0693504339",USD,"31,49","0,00",0,None,"31,49"
48814732,331710882920,194109211946,LinkedLineItem,400000000232069000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:c3.large,RunInstances,3746276,$0.105 per On Demand Linux c3.large Instance Hour,13/01/2015 23:37:00,31/01/2015 23:59:00,"167,00000000","0,0817015449",USD,"13,64","0,00",0,None,"13,64"
48814732,331710882920,194109211946,LinkedLineItem,400000000226081000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-UGW1-AWS-In-Bytes,,3510832,$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00000004","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000225652000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",APS2-DataTransfer-Out-Bytes,,3510842,$0.000 per GB - first 1 GB of data transferred out per month,01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00008175","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000220351000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW2-AWS-Out-Bytes,,3510833,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),01/01/2015 00:00:00,31/01/2015 23:59:00,"8,66856140","0,0199999737",USD,"0,17","0,00",0,None,"0,17"
48814732,331710882920,194109211946,LinkedLineItem,400000000230094000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",SAE1-CW:Requests,,3746805,"$0.014 per 1,000 requests",06/01/2015 08:00:00,31/01/2015 23:59:00,"2.618.499,00000000","0,0000140000",USD,"36,66","0,00",0,None,"36,66"
48814732,331710882920,194109211946,LinkedLineItem,400000000225872000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m1.medium,RunInstances:0010,708539,Red Hat Enterprise Linux Standard Medium Instance (m1.medium) instance-hours used this month,16/01/2015 15:51:00,27/01/2015 17:27:00,"242,00000000","0,1050000000",USD,"25,41","0,00",0,None,"25,41"
48814732,331710882920,194109211946,LinkedLineItem,400000000222728000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:m3.medium,RunInstances,2252034,"USD 0.027 per Linux/UNIX (Amazon VPC), m3.medium instance-hour (or partial hour)",01/01/2015 00:00:00,27/01/2015 17:27:00,"1.071,00000000","0,0692820093",USD,"74,20","0,00",0,None,"74,20"
48814732,331710882920,194109211946,LinkedLineItem,400000000232069000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",BoxUsage:c3.large,RunInstances,2250545,"Linux/UNIX, c3.large instance-hours used this month",13/01/2015 21:00:00,27/01/2015 17:27:00,"31,00000000","0,0827621290",USD,"2,57","0,00",0,None,"2,57"
48814732,331710882920,194109211946,LinkedLineItem,400000000222396000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS1-AWS-Out-Bytes,,3510825,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00268952","0,0200779321",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000222728000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USW2-SAE1-AWS-Out-Bytes,,3510922,$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,00052413","0,0190792361",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000224435000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",SAE1-TimedStorage-ByteHrs,,3309651,$0.0401 per GB - next 49 TB / month of storage used,01/01/2015 00:00:00,31/01/2015 23:59:00,"2,28494459","0,0400889371",USD,"0,09","0,00",0,None,"0,09"
48814732,331710882920,194109211946,LinkedLineItem,400000000225652000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",APS2-Requests-Tier1,,3305164,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"656,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000232069000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",ElasticIP:IdleAddress,,3746748,$0.005 per Elastic IP address not attached to a running instance per hour (prorated),06/01/2015 08:00:00,31/01/2015 23:59:00,"1.232,00000000","0,0050000000",USD,"6,16","0,00",0,None,"6,16"
48814732,331710882920,194109211946,LinkedLineItem,400000000220351000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-SAE1-AWS-In-Bytes,,3510830,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,06979963","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000220351000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW1-AWS-Out-Bytes,,3510835,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California),01/01/2015 00:00:00,31/01/2015 23:59:00,"0,02632499","0,0199810142",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000225652000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",EU-Requests-Tier1,,3305162,"First 1,000,000 Amazon SNS API Requests per month are free",01/01/2015 00:00:00,31/01/2015 23:59:00,"723,00000000","0,0000000000",USD,"0,00","0,00",0,None,"0,00"
48814732,331710882920,194109211946,LinkedLineItem,400000000224401000,01/01/2015 00:00:00,31/01/2015 23:59:00,03/02/2015 08:47:00,Dedalus Consolidada,NATURA,"Rua Concei̤̣o de Monte Alegre 767, Ap. 93, Ṣo Paulo, Ṣo Paulo, 04563-062, BR",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,3309730,$0.0295 per GB - next 49 TB / month of storage used,01/01/2015 00:00:00,31/01/2015 23:59:00,"1.195,97592169","0,0291332345",USD,"34,84","0,00",0,None,"34,84"
